raw_index,filename,path,saveTime_raw,sessionTime_raw,sessionTime_raw_fixed,participant,participant_canon,final_participant,final_sessionTime_raw,trialN,trialT,fileType,ext,is_postq,trial_excluded,keep_manual,keep_effective,clean_filename,clean_path
5116,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_cropped.png,2510251320,202510251200,202510251200,XJM3765,XJM3765,XJM3765,202510251200,7,2,cropped,png,False,False,True,True,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_cropped.png
5117,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_json.json,2510251320,202510251200,202510251200,XJM3765,XJM3765,XJM3765,202510251200,7,2,json,json,False,False,True,True,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_json.json
5118,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_svg.svg,2510251320,202510251200,202510251200,XJM3765,XJM3765,XJM3765,202510251200,7,2,svg,svg,False,False,True,True,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_svg.svg
5119,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_uncropped.png,2510251320,202510251200,202510251200,XJM3765,XJM3765,XJM3765,202510251200,7,2,uncropped,png,False,False,True,True,saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510251320__sessionTime_202510251200__participant_XJM3765__trialN_7__trialT_2__fileType_uncropped.png
5120,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_cropped.png,2510251323,202510251200,202510251200,DIB8045,DIB8045,DIB8045,202510251200,8,7,cropped,png,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_cropped.png
5121,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_json.json,2510251323,202510251200,202510251200,DIB8045,DIB8045,DIB8045,202510251200,8,7,json,json,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_json.json
5122,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_svg.svg,2510251323,202510251200,202510251200,DIB8045,DIB8045,DIB8045,202510251200,8,7,svg,svg,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_svg.svg
5123,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_uncropped.png,2510251323,202510251200,202510251200,DIB8045,DIB8045,DIB8045,202510251200,8,7,uncropped,png,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_DIB8045__trialN_8__trialT_7__fileType_uncropped.png
5124,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_cropped.png,2510251323,202510251200,202510251200,TMF6973,TMF6973,TMF6973,202510251200,8,7,cropped,png,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_cropped.png
5125,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_json.json,2510251323,202510251200,202510251200,TMF6973,TMF6973,TMF6973,202510251200,8,7,json,json,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_json.json
5126,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_svg.svg,2510251323,202510251200,202510251200,TMF6973,TMF6973,TMF6973,202510251200,8,7,svg,svg,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_svg.svg
5127,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_uncropped.png,2510251323,202510251200,202510251200,TMF6973,TMF6973,TMF6973,202510251200,8,7,uncropped,png,False,False,True,True,saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510251323__sessionTime_202510251200__participant_TMF6973__trialN_8__trialT_7__fileType_uncropped.png
5128,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_cropped.png,2510251324,202510251200,202510251200,BMJ6428,BMJ6428,BMJ6428,202510251200,8,7,cropped,png,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_cropped.png
5129,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_json.json,2510251324,202510251200,202510251200,BMJ6428,BMJ6428,BMJ6428,202510251200,8,7,json,json,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_json.json
5130,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_svg.svg,2510251324,202510251200,202510251200,BMJ6428,BMJ6428,BMJ6428,202510251200,8,7,svg,svg,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_svg.svg
5131,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_uncropped.png,2510251324,202510251200,202510251200,BMJ6428,BMJ6428,BMJ6428,202510251200,8,7,uncropped,png,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_BMJ6428__trialN_8__trialT_7__fileType_uncropped.png
5132,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_cropped.png,2510251324,202510251200,202510251200,MTB6643,MTB6643,MTB6643,202510251200,8,7,cropped,png,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_cropped.png
5133,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_json.json,2510251324,202510251200,202510251200,MTB6643,MTB6643,MTB6643,202510251200,8,7,json,json,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_json.json
5134,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_svg.svg,2510251324,202510251200,202510251200,MTB6643,MTB6643,MTB6643,202510251200,8,7,svg,svg,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_svg.svg
5135,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_uncropped.png,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_uncropped.png,2510251324,202510251200,202510251200,MTB6643,MTB6643,MTB6643,202510251200,8,7,uncropped,png,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_MTB6643__trialN_8__trialT_7__fileType_uncropped.png
5136,saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_cropped.png,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_cropped.png,2510251324,202510251200,202510251200,XJM3765,XJM3765,XJM3765,202510251200,8,7,cropped,png,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_cropped.png,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_cropped.png
5137,saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_json.json,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_json.json,2510251324,202510251200,202510251200,XJM3765,XJM3765,XJM3765,202510251200,8,7,json,json,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_json.json,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_json.json
5138,saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_svg.svg,data\00_raw_data\saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_svg.svg,2510251324,202510251200,202510251200,XJM3765,XJM3765,XJM3765,202510251200,8,7,svg,svg,False,False,True,True,saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_svg.svg,data/05_cleaned_data/saveTime_2510251324__sessionTime_202510251200__participant_XJM3765__trialN_8__trialT_7__fileType_svg.svg
